479.2915725708008,471.1467933654785,445.4814910888672,472.56574630737305,412.8170394897461,465.10814666748047,393.4009552001953,466.03843688964844,384.7154235839844,467.1640205383301,434.0972137451172,412.8343105316162,425.9196090698242,394.63645935058594,417.1342468261719,410.0229263305664,414.36851501464844,430.4524326324463,473.28372955322266,410.9626007080078,472.1450424194336,382.71154403686523,458.2754135131836,408.1361675262451,453.9894485473633,441.9841003417969,509.6887969970703,419.194393157959,515.4949188232422,389.8128604888916,502.6017761230469,412.09622383117676,494.35699462890625,442.2865390777588,542.7730178833008,435.0285530090332,553.8442230224609,417.994966506958,545.8568954467773,430.4915428161621,536.494026184082,450.4900360107422
469.12731170654297,509.2625427246094,432.0718765258789,505.5369758605957,399.93614196777344,478.78764152526855,387.7576446533203,453.79812240600586,397.0472717285156,426.47841453552246,434.82410430908203,420.6891345977783,430.5500030517578,390.1599597930908,419.92420196533203,398.3554172515869,415.15716552734375,415.56532859802246,471.07322692871094,417.1813774108887,472.0220184326172,373.9496040344238,456.5869903564453,392.2338008880615,447.5612258911133,422.10886001586914,504.97161865234375,425.31200408935547,512.3587799072266,379.94404792785645,499.52518463134766,394.66898918151855,488.7570571899414,422.71016120910645,536.5048599243164,442.8355121612549,548.3476257324219,409.59875106811523,540.3644561767578,413.83140563964844,528.7261199951172,432.00605392456055
474.17091369628906,500.5363082885742,433.51016998291016,502.14317321777344,399.6449279785156,477.4314022064209,386.08592987060547,449.7708034515381,386.6807556152344,414.33640480041504,430.07503509521484,417.64514923095703,425.86864471435547,378.69481086730957,416.65855407714844,382.10801124572754,412.1137237548828,400.2307891845703,465.0914764404297,411.73730850219727,467.3151397705078,363.0183792114258,453.90869140625,377.2950553894043,444.65404510498047,405.13672828674316,498.487548828125,417.20752716064453,505.6003189086914,368.4063148498535,493.58154296875,378.678617477417,482.9808044433594,405.4708671569824,531.7863464355469,431.5606212615967,541.9644165039062,396.4204502105713,534.5437240600586,395.4894161224365,523.1981658935547,409.676570892334
464.05200958251953,504.4375991821289,425.78014373779297,498.0821228027344,396.2992477416992,468.18151473999023,386.70536041259766,436.9892406463623,385.662841796875,403.1888008117676,425.3493881225586,411.22283935546875,425.4922103881836,374.381160736084,417.26112365722656,372.8096008300781,413.8560104370117,387.7928924560547,460.1681900024414,404.70751762390137,464.0007019042969,356.67972564697266,450.9897232055664,364.23912048339844,443.24573516845703,391.0379219055176,493.1627655029297,409.49069023132324,500.05001068115234,363.4214973449707,488.8170623779297,367.39477157592773,481.3948440551758,391.0214424133301,525.6998825073242,423.14809799194336,532.9272842407227,388.6384963989258,526.0187149047852,384.2815589904785,518.7224578857422,396.76554679870605
466.7662048339844,489.7592353820801,422.59918212890625,482.4229431152344,392.6008987426758,449.8647880554199,385.14659881591797,413.90862464904785,384.1592025756836,378.90801429748535,418.5542678833008,395.05860328674316,414.5554733276367,359.64892387390137,408.0799865722656,351.37922286987305,406.6260528564453,360.6558036804199,453.00525665283203,386.31505966186523,452.6131820678711,341.1882019042969,442.4220657348633,342.9751968383789,437.4507522583008,365.31131744384766,485.9733581542969,388.7343406677246,488.39794158935547,344.5344543457031,477.9253387451172,345.3277015686035,473.69556427001953,366.60953521728516,519.2451477050781,400.32660484313965,524.7512054443359,364.10061836242676,516.7728424072266,358.3409786224365,510.3489685058594,371.47573471069336
465.2577209472656,481.28374099731445,419.2443084716797,466.8507957458496,388.5027313232422,431.95630073547363,382.06520080566406,394.1058540344238,381.0453796386719,359.38161849975586,414.72137451171875,378.06904792785645,410.35789489746094,346.2516975402832,406.190185546875,333.74834060668945,404.6671676635742,334.90513801574707,446.75872802734375,370.4209899902344,446.8134307861328,327.92301177978516,441.72908782958984,321.3270092010498,438.3465576171875,334.97549057006836,478.1830596923828,373.1151294708252,480.8540344238281,330.9437370300293,475.7908630371094,322.4585151672363,472.3974609375,340.6066417694092,510.9257125854492,382.64625549316406,517.7805709838867,347.0609378814697,515.1437377929688,332.4532699584961,511.0136032104492,339.7700786590576
465.08739471435547,481.3612174987793,419.21966552734375,462.75781631469727,390.39928436279297,425.78521728515625,384.28466796875,384.5862293243408,380.2627944946289,350.44947624206543,414.4520568847656,371.5324401855469,407.9660415649414,338.10072898864746,405.76332092285156,325.14315605163574,404.715576171875,321.55975341796875,446.66587829589844,364.6355152130127,442.9996109008789,323.18796157836914,443.2265090942383,314.5740795135498,442.4854278564453,317.4897766113281,476.46026611328125,367.783842086792,477.65995025634766,327.2889518737793,476.75350189208984,316.43497467041016,476.3236618041992,330.09026527404785,509.0579605102539,376.3249111175537,514.4369888305664,340.9284496307373,513.4719467163086,325.02963066101074,510.8504104614258,329.56180572509766
474.0934371948242,473.5041332244873,422.3533248901367,458.0643653869629,385.47035217285156,416.5517520904541,372.18658447265625,372.0369243621826,364.6770477294922,334.9955177307129,413.8160705566406,360.8544731140137,404.5582962036133,325.16590118408203,398.3822250366211,304.70226287841797,392.3740005493164,287.56404876708984,446.8315887451172,351.981840133667,443.40858459472656,311.3802909851074,438.49178314208984,290.1126194000244,431.3739776611328,276.599063873291,477.52479553222656,354.0227508544922,477.9313278198242,313.6306571960449,474.6194076538086,293.3038902282715,468.0758285522461,283.88660430908203,507.9596710205078,364.0712356567383,512.5986862182617,330.07967948913574,513.2268905639648,310.16727447509766,509.79236602783203,297.99373626708984
473.01124572753906,466.4497661590576,417.51312255859375,451.31484031677246,380.37471771240234,406.1177158355713,366.6338348388672,361.6563034057617,354.16160583496094,323.93348693847656,409.8503112792969,348.10815811157227,395.8749008178711,309.3848991394043,388.3032989501953,285.8038902282715,381.0451889038086,264.6580982208252,443.8745880126953,338.5334300994873,438.0928421020508,294.6072292327881,432.8434371948242,269.8094844818115,425.3865051269531,249.6862506866455,473.8631820678711,340.579776763916,473.8373565673828,298.1567859649658,471.07566833496094,274.4120407104492,464.86499786376953,253.81376266479492,503.57654571533203,351.3855743408203,508.9167785644531,316.6758155822754,509.35707092285156,296.81814193725586,505.29537200927734,278.1382369995117
473.59004974365234,459.6350383758545,416.3071060180664,445.5109977722168,375.85315704345703,399.89850997924805,359.14913177490234,354.7031879425049,344.0174102783203,317.0959281921387,404.8836898803711,338.5166072845459,388.44608306884766,297.095890045166,379.87342834472656,272.0504093170166,372.4374771118164,248.07134628295898,438.8262176513672,327.8423595428467,431.54979705810547,280.3948974609375,425.3131866455078,252.29573249816895,418.1441879272461,227.53586769104004,469.80045318603516,329.29962158203125,468.39874267578125,283.2026481628418,464.8154067993164,256.3492012023926,458.1770706176758,231.82326793670654,499.9763870239258,339.96188163757324,504.42626953125,304.0480899810791,504.27490234375,282.4819278717041,500.0165557861328,261.6640090942383
474.49947357177734,457.72130012512207,415.15247344970703,441.60953521728516,374.2490005493164,397.91404724121094,355.3187942504883,353.6781978607178,337.3177719116211,315.8233451843262,400.4103088378906,333.013973236084,382.5259017944336,288.9180564880371,372.7751159667969,262.42552757263184,364.3497085571289,236.94737434387207,435.0849914550781,321.1372661590576,426.0655975341797,271.32402420043945,419.2993927001953,242.03530311584473,411.6133499145508,215.92856884002686,467.13653564453125,322.2938632965088,463.81103515625,274.01275634765625,459.1731643676758,245.4408073425293,451.3277816772461,218.2334804534912,498.34877014160156,333.33226203918457,501.4051818847656,296.1324977874756,500.84178924560547,273.0643844604492,496.4176559448242,249.87942695617676
474.89757537841797,456.917781829834,416.4139938354492,440.495023727417,373.6252212524414,395.9460639953613,353.5801696777344,352.0947074890137,334.21302795410156,315.8997058868408,398.4360885620117,329.38496589660645,378.5528564453125,284.48604583740234,367.6387405395508,258.33520889282227,357.9722595214844,232.91969776153564,432.60913848876953,317.2862148284912,422.2944641113281,266.1503791809082,415.4922103881836,235.93520164489746,408.31153869628906,208.5107946395874,464.6501922607422,318.32207679748535,459.3937301635742,269.90392684936523,454.94396209716797,240.59861183166504,447.9673385620117,212.49770164489746,496.0630416870117,328.9980983734131,497.7012634277344,291.7881488800049,497.5729751586914,268.39588165283203,495.0027847290039,244.7380828857422
472.5402069091797,452.7276420593262,412.8719711303711,434.71961975097656,368.67916107177734,390.3895854949951,346.97559356689453,346.42324447631836,326.42799377441406,310.3129005432129,393.6928176879883,324.7471332550049,370.90858459472656,277.6138687133789,358.5513687133789,249.00484085083008,348.82030487060547,221.55837535858154,428.2252883911133,311.68235778808594,416.10828399658203,256.7918586730957,408.5032272338867,223.09484481811523,401.3438415527344,192.6915407180786,460.8827590942383,311.9523525238037,454.5233154296875,259.9827003479004,448.7152862548828,227.8361463546753,441.1138916015625,197.5959062576294,493.5460662841797,321.98381423950195,495.3364562988281,282.1937942504883,494.6875,256.24457359313965,491.29844665527344,230.5852174758911
468.27381134033203,444.5199966430664,408.04786682128906,425.8044719696045,364.0892028808594,382.98903465270996,341.5226364135742,339.20708656311035,317.96314239501953,304.88353729248047,388.690185546875,315.83521842956543,364.0699005126953,267.9536819458008,350.1988983154297,238.83670806884766,339.39029693603516,210.82926750183105,423.1150817871094,302.44651794433594,410.24658203125,244.96006965637207,401.49295806884766,209.29384231567383,393.3053207397461,177.48586177825928,455.8578109741211,302.5722026824951,449.10655975341797,248.11471939086914,442.67433166503906,214.0226125717163,434.7438049316406,182.88288116455078,488.8374328613281,312.5540256500244,490.67466735839844,270.65025329589844,489.6392059326172,242.91515350341797,485.9383773803711,216.48254871368408
468.5289001464844,442.46180534362793,408.4412384033203,424.88073348999023,363.55587005615234,382.1285820007324,340.68153381347656,337.23575592041016,316.6331481933594,303.50595474243164,387.3161315917969,313.736572265625,361.58607482910156,264.6228504180908,347.0272445678711,234.75357055664062,335.3403854370117,205.8038091659546,421.50989532470703,299.7213363647461,407.16033935546875,241.3645362854004,398.0482482910156,204.90221500396729,389.47696685791016,171.87360763549805,454.1675567626953,299.3581008911133,446.10748291015625,244.7464370727539,439.2808151245117,209.3257713317871,430.9088897705078,176.92005157470703,486.8364715576172,308.4367275238037,488.3449172973633,265.74697494506836,487.51502990722656,236.9344425201416,484.5911407470703,209.32132244110107
464.8271179199219,440.56583404541016,404.7798156738281,424.34237480163574,358.18702697753906,381.9553756713867,333.7253952026367,338.2647514343262,308.1356430053711,306.1266231536865,383.66310119628906,312.2335910797119,354.6263122558594,262.3604679107666,338.0022430419922,231.80837631225586,324.8736572265625,202.30951309204102,417.84130096435547,298.19804191589355,401.02813720703125,236.9700050354004,390.71571350097656,198.49373817443848,381.5196990966797,164.32404041290283,451.0479736328125,298.3241844177246,441.4441680908203,241.08673095703125,434.12044525146484,203.32706451416016,425.8163833618164,169.1088581085205,484.6674346923828,307.56277084350586,485.59791564941406,261.94713592529297,484.8796081542969,231.0616636276245,482.25208282470703,201.58277034759521
465.0162887573242,441.4347267150879,405.0923538208008,425.4648685455322,357.46349334716797,381.62235260009766,331.2480926513672,337.8284454345703,303.7774658203125,307.1180248260498,382.3318099975586,311.1916923522949,351.87755584716797,259.7449493408203,333.7933349609375,228.20895195007324,319.1800117492676,197.79574871063232,416.58355712890625,296.56989097595215,398.49422454833984,234.00175094604492,387.1029281616211,193.62151622772217,376.8346405029297,157.56435871124268,450.8422088623047,296.61681175231934,439.81956481933594,237.73263931274414,432.55577087402344,198.43588829040527,424.2230987548828,162.7591609954834,485.6772232055664,306.09400749206543,485.89332580566406,259.03564453125,485.52223205566406,227.01746463775635,483.7188720703125,196.50179386138916
464.5698928833008,440.1580238342285,405.15758514404297,424.31087493896484,356.3707733154297,379.6303939819336,329.1059112548828,336.22901916503906,299.82105255126953,308.49549293518066,381.2522888183594,308.631534576416,349.7628402709961,257.4383354187012,330.8501434326172,225.8571195602417,315.5373001098633,195.58380603790283,415.9107971191406,293.6220932006836,397.6791763305664,230.38870811462402,385.66089630126953,189.61383819580078,374.5355987548828,152.99001216888428,450.31105041503906,293.7598514556885,440.74485778808594,234.18564319610596,433.6777877807617,194.86199855804443,425.0088119506836,159.2916440963745,484.8108673095703,303.594388961792,486.87599182128906,256.4428997039795,486.76273345947266,224.26334381103516,484.58560943603516,193.57542514801025
463.0438995361328,443.74792098999023,403.69701385498047,426.5940284729004,355.5413818359375,382.15049743652344,327.081298828125,339.808988571167,297.1137237548828,311.38901710510254,380.8238983154297,309.0797996520996,348.9352798461914,257.53509521484375,329.8060607910156,226.0818386077881,314.4856643676758,195.62883853912354,415.5966567993164,293.81226539611816,396.9164276123047,230.2684450149536,384.80079650878906,189.55564498901367,373.9263153076172,152.9218339920044,449.92645263671875,293.90058517456055,440.60752868652344,234.34221267700195,434.1119384765625,194.9388885498047,426.36646270751953,159.25479412078857,483.8869857788086,303.77537727355957,485.9131622314453,257.2281074523926,486.6312026977539,225.32858848571777,485.75206756591797,194.87417221069336
462.33875274658203,444.5490074157715,402.8937530517578,426.8217658996582,354.3783950805664,382.3176383972168,325.61344146728516,339.87693786621094,295.23014068603516,313.22032928466797,380.92235565185547,309.746675491333,348.4983444213867,257.82983779907227,328.8957977294922,225.90755939483643,313.41400146484375,195.2258062362671,415.84033966064453,294.7425842285156,397.36080169677734,230.74427604675293,385.623779296875,190.09912490844727,375.0474166870117,153.63661766052246,450.3298568725586,294.9001979827881,440.54752349853516,235.0297451019287,434.2206573486328,195.54063320159912,426.40613555908203,159.66015815734863,484.91546630859375,305.13410568237305,487.1626663208008,258.889217376709,487.61486053466797,227.03255653381348,486.4064025878906,196.34552478790283
462.8621292114258,445.39506912231445,404.1517639160156,428.0356693267822,354.7673034667969,382.31048583984375,325.26023864746094,340.017728805542,294.2033004760742,314.46736335754395,382.59239196777344,309.10277366638184,349.8462677001953,257.4282646179199,329.95880126953125,225.90661525726318,314.2194175720215,195.82550525665283,417.45094299316406,294.42907333374023,398.7889862060547,229.95838165283203,386.44847869873047,188.98577213287354,375.34080505371094,152.45434284210205,451.86573028564453,295.19691467285156,442.4069595336914,234.83819961547852,435.8982849121094,195.06996631622314,427.9902648925781,158.9203691482544,486.4662170410156,306.1050510406494,488.8753128051758,259.65099334716797,488.9051055908203,227.91091918945312,487.20951080322266,197.0370626449585
463.98529052734375,443.61236572265625,405.0127410888672,426.7515563964844,354.3010711669922,380.89765548706055,323.50765228271484,338.5111713409424,291.76002502441406,313.271541595459,381.6041564941406,306.28363609313965,348.73077392578125,254.74925994873047,329.3272399902344,223.43327522277832,314.1157531738281,193.8833999633789,417.3079299926758,291.53529167175293,398.90380859375,226.46255493164062,386.3270568847656,185.74447631835938,374.7496795654297,150.3119945526123,452.6725387573242,292.4985408782959,443.9534378051758,231.07219219207764,437.23865509033203,191.30302906036377,429.09759521484375,155.4651403427124,488.10508728027344,304.162015914917,491.1150360107422,257.2625255584717,491.4137268066406,225.44011116027832,489.8326110839844,194.63373184204102
464.1624450683594,443.1254196166992,404.7526550292969,426.77578926086426,353.3282470703125,379.7632884979248,321.89197540283203,337.61512756347656,289.4633102416992,314.35564041137695,382.1882629394531,305.2048873901367,349.89253997802734,254.1804313659668,330.06141662597656,223.22967052459717,314.217529296875,193.94731521606445,417.9506301879883,290.0917911529541,399.75147247314453,225.54219245910645,387.2907257080078,184.94197368621826,376.06578826904297,149.10447120666504,453.3070755004883,291.01595878601074,444.6922302246094,230.33294677734375,437.7017593383789,191.5334701538086,428.9671325683594,155.96983909606934,488.82442474365234,302.7765083312988,492.21107482910156,257.4467468261719,492.93426513671875,227.08877563476562,491.7505645751953,197.12329387664795
